;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
619;641-96-3695;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;43,46;6;13,038;273,798;02/07/2023;17:55;Carteira eletrônica;260,76;4,761904762;13,038;8,5
620;420-97-3340;A;Mirassol;Normal;Feminino;Alimentos e bebidas;71,68;3;10,752;225,792;3/28/2023;15:30;Cartão de credito;215,04;4,761904762;10,752;9,2
621;436-54-4512;A;Mirassol;Membro;Feminino;Alimentos e bebidas;91,61;1;4,5805;96,1905;3/20/2023;19:44;Dinheiro;91,61;4,761904762;4,5805;9,8
622;670-79-6321;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;94,59;7;33,1065;695,2365;1/17/2023;15:27;Cartão de credito;662,13;4,761904762;33,1065;4,9
623;852-62-7105;B;Nova Granada;Normal;Feminino;Acessórios de moda;83,25;10;41,625;874,125;01/12/2023;11:25;Cartão de credito;832,5;4,761904762;41,625;4,4
624;598-06-7312;B;Nova Granada;Membro;Masculino;Acessórios de moda;91,35;1;4,5675;95,9175;2/16/2023;15:42;Dinheiro;91,35;4,761904762;4,5675;6,8
625;135-13-8269;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;78,88;2;7,888;165,648;1/26/2023;16:04;Dinheiro;157,76;4,761904762;7,888;9,1
626;816-57-2053;A;Mirassol;Normal;Masculino;Esportes e viagens;60,87;2;6,087;127,827;03/09/2023;12:37;Carteira eletrônica;121,74;4,761904762;6,087;8,7
627;628-90-8624;B;Nova Granada;Membro;Masculino;Saúde e beleza;82,58;10;41,29;867,09;3/14/2023;14:41;Dinheiro;825,8;4,761904762;41,29;5
628;856-66-2701;A;Mirassol;Membro;Masculino;Casa e estilo de vida;53,3;3;7,995;167,895;1/25/2023;14:19;Carteira eletrônica;159,9;4,761904762;7,995;7,5
629;308-39-1707;A;Mirassol;Normal;Feminino;Acessórios de moda;12,09;1;0,6045;12,6945;1/26/2023;18:19;Cartão de credito;12,09;4,761904762;0,6045;8,2
630;149-61-1929;A;Mirassol;Normal;Masculino;Esportes e viagens;64,19;10;32,095;673,995;1/19/2023;14:08;Cartão de credito;641,9;4,761904762;32,095;6,7
631;655-07-2265;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;78,31;3;11,7465;246,6765;03/05/2023;16:38;Carteira eletrônica;234,93;4,761904762;11,7465;5,4
632;589-02-8023;A;Mirassol;Membro;Masculino;Alimentos e bebidas;83,77;2;8,377;175,917;1/15/2023;10:54;Cartão de credito;167,54;4,761904762;8,377;7
633;420-04-7590;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;99,7;3;14,955;314,055;3/18/2023;11:29;Carteira eletrônica;299,1;4,761904762;14,955;4,7
634;182-88-2763;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;79,91;3;11,9865;251,7165;3/20/2023;19:28;Cartão de credito;239,73;4,761904762;11,9865;5
635;188-55-0967;B;Nova Granada;Membro;Masculino;Saúde e beleza;66,47;10;33,235;697,935;1/15/2023;15:01;Cartão de credito;664,7;4,761904762;33,235;5
636;610-46-4100;A;Mirassol;Normal;Masculino;Saúde e beleza;28,95;7;10,1325;212,7825;03/03/2023;20:31;Cartão de credito;202,65;4,761904762;10,1325;6
637;318-81-2368;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;46,2;1;2,31;48,51;3/19/2023;12:16;Dinheiro;46,2;4,761904762;2,31;6,3
638;364-33-8584;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;17,63;5;4,4075;92,5575;03/08/2023;15:27;Dinheiro;88,15;4,761904762;4,4075;8,5
639;665-63-9737;B;Nova Granada;Normal;Masculino;Acessórios de moda;52,42;3;7,863;165,123;2/27/2023;17:36;Carteira eletrônica;157,26;4,761904762;7,863;7,5
640;695-09-5146;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;98,79;3;14,8185;311,1885;2/23/2023;20:00;Carteira eletrônica;296,37;4,761904762;14,8185;6,4
641;155-45-3814;C;São Jose do rio preto;Membro;Feminino;Acessorios Eletronicos;88,55;8;35,42;743,82;3/19/2023;15:29;Carteira eletrônica;708,4;4,761904762;35,42;4,7
642;794-32-2436;B;Nova Granada;Membro;Masculino;Acessorios Eletronicos;55,67;2;5,567;116,907;3/27/2023;15:08;Carteira eletrônica;111,34;4,761904762;5,567;6
643;131-15-8856;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;72,52;8;29,008;609,168;3/30/2023;19:26;Cartão de credito;580,16;4,761904762;29,008;4
644;273-84-2164;C;São Jose do rio preto;Membro;Masculino;Acessorios Eletronicos;12,05;5;3,0125;63,2625;2/16/2023;15:53;Carteira eletrônica;60,25;4,761904762;3,0125;5,5
645;706-36-6154;A;Mirassol;Membro;Masculino;Casa e estilo de vida;19,36;9;8,712;182,952;1/18/2023;18:43;Carteira eletrônica;174,24;4,761904762;8,712;8,7
646;778-89-7974;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;70,21;6;21,063;442,323;3/30/2023;14:58;Dinheiro;421,26;4,761904762;21,063;7,4
647;574-31-8277;B;Nova Granada;Membro;Masculino;Acessórios de moda;33,63;1;1,6815;35,3115;3/20/2023;19:55;Dinheiro;33,63;4,761904762;1,6815;5,6
648;859-71-0933;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;15,49;2;1,549;32,529;1/16/2023;15:10;Dinheiro;30,98;4,761904762;1,549;6,3
649;740-11-5257;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;24,74;10;12,37;259,77;2/24/2023;16:44;Dinheiro;247,4;4,761904762;12,37;7,1
650;369-82-2676;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;75,66;5;18,915;397,215;1/15/2023;18:22;Carteira eletrônica;378,3;4,761904762;18,915;7,8
651;563-47-4072;B;Nova Granada;Normal;Feminino;Saúde e beleza;55,81;6;16,743;351,603;1/22/2023;11:52;Dinheiro;334,86;4,761904762;16,743;9,9
652;742-04-5161;A;Mirassol;Membro;Masculino;Casa e estilo de vida;72,78;10;36,39;764,19;02/03/2023;17:24;Dinheiro;727,8;4,761904762;36,39;7,3
653;149-15-7606;B;Nova Granada;Membro;Masculino;Esportes e viagens;37,32;9;16,794;352,674;03/06/2023;15:31;Carteira eletrônica;335,88;4,761904762;16,794;5,1
654;133-77-3154;B;Nova Granada;Membro;Masculino;Acessórios de moda;60,18;4;12,036;252,756;2/16/2023;18:04;Cartão de credito;240,72;4,761904762;12,036;9,4
655;169-52-4504;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;15,69;3;2,3535;49,4235;3/14/2023;14:13;Cartão de credito;47,07;4,761904762;2,3535;5,8
656;250-81-7186;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;99,69;1;4,9845;104,6745;2/27/2023;10:23;Cartão de credito;99,69;4,761904762;4,9845;8
657;562-12-5430;A;Mirassol;Membro;Feminino;Acessórios de moda;88,15;3;13,2225;277,6725;1/18/2023;10:11;Carteira eletrônica;264,45;4,761904762;13,2225;7,9
658;816-72-8853;A;Mirassol;Membro;Feminino;Esportes e viagens;27,93;5;6,9825;146,6325;1/29/2023;15:48;Dinheiro;139,65;4,761904762;6,9825;5,9
659;491-38-3499;A;Mirassol;Membro;Masculino;Acessórios de moda;55,45;1;2,7725;58,2225;2/26/2023;17:46;Cartão de credito;55,45;4,761904762;2,7725;4,9
660;322-02-2271;B;Nova Granada;Normal;Feminino;Esportes e viagens;42,97;3;6,4455;135,3555;02/03/2023;11:46;Dinheiro;128,91;4,761904762;6,4455;9,3
661;842-29-4695;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;17,14;7;5,999;125,979;1/16/2023;12:07;Cartão de credito;119,98;4,761904762;5,999;7,9
662;725-67-2480;B;Nova Granada;Membro;Feminino;Acessórios de moda;58,75;6;17,625;370,125;3/24/2023;18:14;Cartão de credito;352,5;4,761904762;17,625;5,9
663;641-51-2661;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;87,1;10;43,55;914,55;02/12/2023;14:45;Cartão de credito;871;4,761904762;43,55;9,9
664;714-02-3114;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;98,8;2;9,88;207,48;2/21/2023;11:39;Dinheiro;197,6;4,761904762;9,88;7,7
665;518-17-2983;A;Mirassol;Normal;Feminino;Acessórios de moda;48,63;4;9,726;204,246;02/04/2023;15:44;Carteira eletrônica;194,52;4,761904762;9,726;7,6
666;779-42-2410;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;57,74;3;8,661;181,881;2/20/2023;13:06;Carteira eletrônica;173,22;4,761904762;8,661;7,7
667;190-14-3147;B;Nova Granada;Normal;Feminino;Saúde e beleza;17,97;4;3,594;75,474;2/23/2023;20:43;Carteira eletrônica;71,88;4,761904762;3,594;6,4
668;408-66-6712;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;47,71;6;14,313;300,573;2/16/2023;14:19;Carteira eletrônica;286,26;4,761904762;14,313;4,4
669;679-22-6530;B;Nova Granada;Normal;Feminino;Esportes e viagens;40,62;2;4,062;85,302;1/17/2023;10:01;Cartão de credito;81,24;4,761904762;4,062;4,1
670;588-47-8641;A;Mirassol;Membro;Masculino;Acessórios de moda;56,04;10;28,02;588,42;1/14/2023;19:30;Carteira eletrônica;560,4;4,761904762;28,02;4,4
671;642-61-4706;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;93,4;2;9,34;196,14;3/30/2023;16:34;Dinheiro;186,8;4,761904762;9,34;5,5
672;576-31-4774;B;Nova Granada;Normal;Feminino;Saúde e beleza;73,41;3;11,0115;231,2415;03/02/2023;13:10;Carteira eletrônica;220,23;4,761904762;11,0115;4
673;556-41-6224;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;33,64;8;13,456;282,576;2/15/2023;17:10;Cartão de credito;269,12;4,761904762;13,456;9,3
674;811-03-8790;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;45,48;10;22,74;477,54;03/01/2023;10:22;Cartão de credito;454,8;4,761904762;22,74;4,8
675;242-11-3142;B;Nova Granada;Membro;Masculino;Acessórios de moda;83,77;2;8,377;175,917;2/24/2023;19:57;Dinheiro;167,54;4,761904762;8,377;4,6
676;752-23-3760;B;Nova Granada;Membro;Feminino;Esportes e viagens;64,08;7;22,428;470,988;2/19/2023;19:29;Cartão de credito;448,56;4,761904762;22,428;7,3
677;274-05-5470;A;Mirassol;Membro;Feminino;Alimentos e bebidas;73,47;4;14,694;308,574;2/23/2023;18:30;Dinheiro;293,88;4,761904762;14,694;6
678;648-94-3045;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;58,95;10;29,475;618,975;02/07/2023;14:27;Carteira eletrônica;589,5;4,761904762;29,475;8,1
679;130-67-4723;A;Mirassol;Membro;Masculino;Alimentos e bebidas;48,5;6;14,55;305,55;01/11/2023;13:57;Carteira eletrônica;291;4,761904762;14,55;9,4
680;528-87-5606;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;39,48;1;1,974;41,454;02/12/2023;19:43;Dinheiro;39,48;4,761904762;1,974;6,5
681;320-85-2052;B;Nova Granada;Normal;Feminino;Esportes e viagens;34,81;1;1,7405;36,5505;1/14/2023;10:11;Cartão de credito;34,81;4,761904762;1,7405;7
682;370-96-0655;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;49,32;6;14,796;310,716;01/09/2023;13:46;Carteira eletrônica;295,92;4,761904762;14,796;7,1
683;105-10-6182;A;Mirassol;Membro;Masculino;Acessórios de moda;21,48;2;2,148;45,108;2/27/2023;12:22;Carteira eletrônica;42,96;4,761904762;2,148;6,6
684;510-79-0415;B;Nova Granada;Membro;Feminino;Esportes e viagens;23,08;6;6,924;145,404;1/24/2023;19:20;Carteira eletrônica;138,48;4,761904762;6,924;4,9
685;241-96-5076;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;49,1;2;4,91;103,11;01/08/2023;12:58;Cartão de credito;98,2;4,761904762;4,91;6,4
686;767-97-4650;B;Nova Granada;Membro;Feminino;Esportes e viagens;64,83;2;6,483;136,143;01/08/2023;11:59;Cartão de credito;129,66;4,761904762;6,483;8
687;648-83-1321;A;Mirassol;Membro;Masculino;Casa e estilo de vida;63,56;10;31,78;667,38;1/16/2023;17:59;Dinheiro;635,6;4,761904762;31,78;4,3
688;173-57-2300;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;72,88;2;7,288;153,048;3/13/2023;12:51;Dinheiro;145,76;4,761904762;7,288;6,1
689;305-03-2383;A;Mirassol;Normal;Feminino;Alimentos e bebidas;67,1;3;10,065;211,365;2/15/2023;10:36;Dinheiro;201,3;4,761904762;10,065;7,5
690;394-55-6384;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;70,19;9;31,5855;663,2955;1/25/2023;13:38;Dinheiro;631,71;4,761904762;31,5855;6,7
691;266-20-6657;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;55,04;7;19,264;404,544;03/12/2023;19:39;Carteira eletrônica;385,28;4,761904762;19,264;5,2
692;689-05-1884;A;Mirassol;Membro;Masculino;Saúde e beleza;48,63;10;24,315;510,615;03/04/2023;12:44;Dinheiro;486,3;4,761904762;24,315;8,8
693;196-01-2849;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;73,38;7;25,683;539,343;02/10/2023;13:56;Dinheiro;513,66;4,761904762;25,683;9,5
694;372-62-5264;C;São Jose do rio preto;Normal;Feminino;Alimentos e bebidas;52,6;9;23,67;497,07;1/16/2023;14:42;Dinheiro;473,4;4,761904762;23,67;7,6
695;800-09-8606;A;Mirassol;Membro;Feminino;Casa e estilo de vida;87,37;5;21,8425;458,6925;1/29/2023;19:45;Dinheiro;436,85;4,761904762;21,8425;6,6
696;182-52-7000;A;Mirassol;Membro;Feminino;Esportes e viagens;27,04;4;5,408;113,568;01/01/2023;20:26;Carteira eletrônica;108,16;4,761904762;5,408;6,9
697;826-58-8051;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;62,19;4;12,438;261,198;01/06/2023;19:46;Carteira eletrônica;248,76;4,761904762;12,438;4,3
698;868-06-0466;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;69,58;9;31,311;657,531;2/19/2023;19:38;Cartão de credito;626,22;4,761904762;31,311;7,8
699;751-41-9720;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;97,5;10;48,75;1023,75;01/12/2023;16:18;Carteira eletrônica;975;4,761904762;48,75;8
700;626-43-7888;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;60,41;8;24,164;507,444;02/07/2023;12:23;Carteira eletrônica;483,28;4,761904762;24,164;9,6
701;176-64-7711;B;Nova Granada;Normal;Masculino;Alimentos e bebidas;32,32;3;4,848;101,808;3/27/2023;19:11;Cartão de credito;96,96;4,761904762;4,848;4,3
702;191-29-0321;B;Nova Granada;Membro;Feminino;Acessórios de moda;19,77;10;9,885;207,585;2/27/2023;18:57;Cartão de credito;197,7;4,761904762;9,885;5
703;729-06-2010;B;Nova Granada;Membro;Masculino;Saúde e beleza;80,47;9;36,2115;760,4415;01/06/2023;11:18;Dinheiro;724,23;4,761904762;36,2115;9,2
704;640-48-5028;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;88,39;9;39,7755;835,2855;03/02/2023;12:40;Dinheiro;795,51;4,761904762;39,7755;6,3
705;186-79-9562;B;Nova Granada;Normal;Masculino;Saúde e beleza;71,77;7;25,1195;527,5095;3/29/2023;14:06;Dinheiro;502,39;4,761904762;25,1195;8,9
706;834-45-5519;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;43;4;8,6;180,6;1/31/2023;20:48;Carteira eletrônica;172;4,761904762;8,6;7,6
707;162-65-8559;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;68,98;1;3,449;72,429;1/21/2023;20:13;Dinheiro;68,98;4,761904762;3,449;4,8
708;760-27-5490;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;15,62;8;6,248;131,208;1/20/2023;20:37;Carteira eletrônica;124,96;4,761904762;6,248;9,1
709;445-30-9252;A;Mirassol;Normal;Masculino;Esportes e viagens;25,7;3;3,855;80,955;1/17/2023;17:59;Carteira eletrônica;77,1;4,761904762;3,855;6,1
710;786-94-2700;A;Mirassol;Membro;Masculino;Alimentos e bebidas;80,62;6;24,186;507,906;2/28/2023;20:18;Dinheiro;483,72;4,761904762;24,186;9,1
711;728-88-7867;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;75,53;4;15,106;317,226;3/19/2023;15:52;Carteira eletrônica;302,12;4,761904762;15,106;8,3
712;183-21-3799;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;77,63;9;34,9335;733,6035;2/19/2023;15:14;Carteira eletrônica;698,67;4,761904762;34,9335;7,2
713;268-20-3585;C;São Jose do rio preto;Normal;Feminino;Saúde e beleza;13,85;9;6,2325;130,8825;02/04/2023;12:50;Carteira eletrônica;124,65;4,761904762;6,2325;6
714;735-32-9839;C;São Jose do rio preto;Membro;Masculino;Acessórios de moda;98,7;8;39,48;829,08;1/31/2023;10:36;Carteira eletrônica;789,6;4,761904762;39,48;8,5
715;258-92-7466;A;Mirassol;Normal;Feminino;Saúde e beleza;35,68;5;8,92;187,32;02/06/2023;18:33;Cartão de credito;178,4;4,761904762;8,92;6,6
716;857-16-3520;A;Mirassol;Membro;Feminino;Acessórios de moda;71,46;7;25,011;525,231;3/28/2023;16:06;Carteira eletrônica;500,22;4,761904762;25,011;4,5
717;482-17-1179;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;11,94;3;1,791;37,611;1/19/2023;12:47;Cartão de credito;35,82;4,761904762;1,791;8,1
718;788-21-5741;A;Mirassol;Normal;Masculino;Acessórios de moda;45,38;3;6,807;142,947;2/17/2023;13:34;Cartão de credito;136,14;4,761904762;6,807;7,2
719;821-14-9046;B;Nova Granada;Membro;Feminino;Acessórios de moda;17,48;6;5,244;110,124;1/18/2023;15:04;Cartão de credito;104,88;4,761904762;5,244;6,1
720;418-05-0656;B;Nova Granada;Normal;Feminino;Acessórios de moda;25,56;7;8,946;187,866;02/02/2023;20:42;Dinheiro;178,92;4,761904762;8,946;7,1
721;678-79-0726;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;90,63;9;40,7835;856,4535;1/18/2023;15:28;Dinheiro;815,67;4,761904762;40,7835;5,1
722;776-68-1096;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;44,12;3;6,618;138,978;3/18/2023;13:45;Cartão de credito;132,36;4,761904762;6,618;7,9
723;592-46-1692;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;36,77;7;12,8695;270,2595;01/11/2023;20:10;Dinheiro;257,39;4,761904762;12,8695;7,4
724;434-35-9162;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;23,34;4;4,668;98,028;02/04/2023;18:53;Carteira eletrônica;93,36;4,761904762;4,668;7,4
725;149-14-0304;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;28,5;8;11,4;239,4;02/06/2023;14:24;Dinheiro;228;4,761904762;11,4;6,6
726;442-44-6497;C;São Jose do rio preto;Membro;Masculino;Casa e estilo de vida;55,57;3;8,3355;175,0455;01/08/2023;11:42;Cartão de credito;166,71;4,761904762;8,3355;5,9
727;174-64-0215;B;Nova Granada;Normal;Masculino;Esportes e viagens;69,74;10;34,87;732,27;03/05/2023;17:49;Cartão de credito;697,4;4,761904762;34,87;8,9
728;210-74-9613;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;97,26;4;19,452;408,492;3/16/2023;15:33;Carteira eletrônica;389,04;4,761904762;19,452;6,8
729;299-29-0180;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;52,18;7;18,263;383,523;03/09/2023;10:54;Dinheiro;365,26;4,761904762;18,263;9,3
730;247-11-2470;A;Mirassol;Membro;Feminino;Acessórios de moda;22,32;4;4,464;93,744;03/01/2023;16:23;Cartão de credito;89,28;4,761904762;4,464;4,4
731;635-28-5728;A;Mirassol;Normal;Masculino;Saúde e beleza;56;3;8,4;176,4;2/28/2023;19:33;Carteira eletrônica;168;4,761904762;8,4;4,8
732;756-49-0168;A;Mirassol;Membro;Masculino;Acessórios de moda;19,7;1;0,985;20,685;02/08/2023;11:39;Carteira eletrônica;19,7;4,761904762;0,985;9,5
733;438-23-1242;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;75,88;7;26,558;557,718;1/24/2023;10:38;Carteira eletrônica;531,16;4,761904762;26,558;8,9
734;238-45-6950;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;53,72;1;2,686;56,406;03/01/2023;20:03;Carteira eletrônica;53,72;4,761904762;2,686;6,4
735;607-65-2441;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;81,95;10;40,975;860,475;03/10/2023;12:39;Cartão de credito;819,5;4,761904762;40,975;6
736;386-27-7606;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;81,2;7;28,42;596,82;3/23/2023;15:59;Cartão de credito;568,4;4,761904762;28,42;8,1
737;137-63-5492;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;58,76;10;29,38;616,98;1/29/2023;14:26;Carteira eletrônica;587,6;4,761904762;29,38;9
738;197-77-7132;B;Nova Granada;Membro;Masculino;Acessorios Eletronicos;91,56;8;36,624;769,104;01/12/2023;18:22;Carteira eletrônica;732,48;4,761904762;36,624;6
739;805-86-0265;A;Mirassol;Normal;Masculino;Casa e estilo de vida;93,96;9;42,282;887,922;3/20/2023;11:32;Dinheiro;845,64;4,761904762;42,282;9,8
740;733-29-1227;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;55,61;7;19,4635;408,7335;3/23/2023;12:41;Dinheiro;389,27;4,761904762;19,4635;8,5
741;451-73-2711;C;São Jose do rio preto;Normal;Masculino;Alimentos e bebidas;84,83;1;4,2415;89,0715;1/14/2023;15:20;Carteira eletrônica;84,83;4,761904762;4,2415;8,8
742;373-14-0504;A;Mirassol;Membro;Feminino;Esportes e viagens;71,63;2;7,163;150,423;02/12/2023;14:33;Carteira eletrônica;143,26;4,761904762;7,163;8,8
743;546-80-2899;A;Mirassol;Membro;Masculino;Casa e estilo de vida;37,69;2;3,769;79,149;2/20/2023;15:29;Carteira eletrônica;75,38;4,761904762;3,769;9,5
744;345-68-9016;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;31,67;8;12,668;266,028;01/02/2023;16:19;Cartão de credito;253,36;4,761904762;12,668;5,6
745;390-17-5806;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;38,42;1;1,921;40,341;02/02/2023;16:33;Dinheiro;38,42;4,761904762;1,921;8,6
746;457-13-1708;B;Nova Granada;Membro;Masculino;Acessórios de moda;65,23;10;32,615;684,915;01/08/2023;19:07;Cartão de credito;652,3;4,761904762;32,615;5,2
747;664-14-2882;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;10,53;5;2,6325;55,2825;1/30/2023;14:43;Cartão de credito;52,65;4,761904762;2,6325;5,8
748;487-79-6868;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;12,29;9;5,5305;116,1405;3/26/2023;19:28;Cartão de credito;110,61;4,761904762;5,5305;8
749;314-23-4520;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;81,23;7;28,4305;597,0405;1/15/2023;20:44;Dinheiro;568,61;4,761904762;28,4305;9
750;210-30-7976;B;Nova Granada;Membro;Feminino;Acessórios de moda;22,32;4;4,464;93,744;3/14/2023;11:16;Carteira eletrônica;89,28;4,761904762;4,464;4,1
751;585-86-8361;A;Mirassol;Normal;Feminino;Alimentos e bebidas;27,28;5;6,82;143,22;02/03/2023;10:31;Cartão de credito;136,4;4,761904762;6,82;8,6
752;807-14-7833;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;17,42;10;8,71;182,91;2/22/2023;12:30;Carteira eletrônica;174,2;4,761904762;8,71;7
753;775-72-1988;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;73,28;5;18,32;384,72;1/24/2023;15:05;Carteira eletrônica;366,4;4,761904762;18,32;8,4
754;288-38-3758;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;84,87;3;12,7305;267,3405;1/25/2023;18:30;Carteira eletrônica;254,61;4,761904762;12,7305;7,4
755;652-43-6591;A;Mirassol;Normal;Feminino;Acessórios de moda;97,29;8;38,916;817,236;03/09/2023;13:18;Cartão de credito;778,32;4,761904762;38,916;6,2
756;785-96-0615;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;35,74;8;14,296;300,216;2/17/2023;15:28;Carteira eletrônica;285,92;4,761904762;14,296;4,9
757;406-46-7107;A;Mirassol;Normal;Feminino;Casa e estilo de vida;96,52;6;28,956;608,076;01/11/2023;11:52;Dinheiro;579,12;4,761904762;28,956;4,5
758;250-17-5703;A;Mirassol;Membro;Masculino;Alimentos e bebidas;18,85;10;9,425;197,925;2/27/2023;18:24;Carteira eletrônica;188,5;4,761904762;9,425;5,6
759;156-95-3964;A;Mirassol;Normal;Feminino;Alimentos e bebidas;55,39;4;11,078;232,638;3/25/2023;15:19;Carteira eletrônica;221,56;4,761904762;11,078;8
760;842-40-8179;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;77,2;10;38,6;810,6;02/11/2023;10:38;Cartão de credito;772;4,761904762;38,6;5,6
761;525-09-8450;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;72,13;10;36,065;757,365;1/31/2023;15:12;Cartão de credito;721,3;4,761904762;36,065;4,2
762;410-67-1709;A;Mirassol;Membro;Feminino;Acessórios de moda;63,88;8;25,552;536,592;1/20/2023;17:48;Carteira eletrônica;511,04;4,761904762;25,552;9,9
763;587-73-4862;A;Mirassol;Membro;Feminino;Saúde e beleza;10,69;5;2,6725;56,1225;3/26/2023;11:07;Carteira eletrônica;53,45;4,761904762;2,6725;7,6
764;787-87-2010;A;Mirassol;Membro;Masculino;Saúde e beleza;55,5;4;11,1;233,1;1/20/2023;15:48;Cartão de credito;222;4,761904762;11,1;6,6
765;593-14-4239;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;95,46;8;38,184;801,864;03/05/2023;19:40;Carteira eletrônica;763,68;4,761904762;38,184;4,7
766;801-88-0346;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;76,06;3;11,409;239,589;01/05/2023;20:30;Cartão de credito;228,18;4,761904762;11,409;9,8
767;388-76-2555;B;Nova Granada;Normal;Masculino;Esportes e viagens;13,69;6;4,107;86,247;2/13/2023;13:59;Dinheiro;82,14;4,761904762;4,107;6,3
768;711-31-1234;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;95,64;4;19,128;401,688;3/16/2023;18:51;Dinheiro;382,56;4,761904762;19,128;7,9
769;886-54-6089;A;Mirassol;Normal;Feminino;Casa e estilo de vida;11,43;6;3,429;72,009;1/15/2023;17:24;Dinheiro;68,58;4,761904762;3,429;7,7
770;707-32-7409;B;Nova Granada;Membro;Feminino;Esportes e viagens;95,54;4;19,108;401,268;2/26/2023;11:58;Carteira eletrônica;382,16;4,761904762;19,108;4,5
771;759-98-4285;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;85,87;7;30,0545;631,1445;2/27/2023;19:01;Cartão de credito;601,09;4,761904762;30,0545;8
772;201-63-8275;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;67,99;7;23,7965;499,7265;2/17/2023;16:50;Carteira eletrônica;475,93;4,761904762;23,7965;5,7
773;471-06-8611;C;São Jose do rio preto;Normal;Feminino;Alimentos e bebidas;52,42;1;2,621;55,041;02/06/2023;10:22;Cartão de credito;52,42;4,761904762;2,621;6,3
